shipment_id,shipment_date,product_id,product_category,sku_group,supplier_id,supplier_name,supplier_country,supplier_region,business_unit,priority_level,origin_port,origin_country,origin_lat,origin_lng,destination_port,destination_country,destination_lat,destination_lng,route_key,route_distance_km,transport_mode,carrier_name,expected_time_hours,actual_time_hours,delay_hours,port_congestion_origin,port_congestion_destination,customs_clearance_hours,inventory_level,safety_stock_level,units_sold_7d,demand_volatility,fuel_price_index,temperature_control_required,order_value_usd,shipment_status
SHP_1100,2026-01-12 04:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,ONE,330.86,342.99,12.13,0.5283,0.5381,14.68,640,221,277,0.303,1.1825,N,293488.75,delivered
SHP_1101,2026-01-12 21:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,342.36,362.69,20.33,0.3113,0.4205,17.0,550,178,262,0.2266,1.2029,N,339130.06,delivered
SHP_1102,2026-01-13 10:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Maersk,366.56,377.34,10.78,0.1621,0.1854,13.24,607,195,350,0.0382,1.1125,N,209299.52,delivered
SHP_1103,2026-01-14 13:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Evergreen,313.13,320.31,7.18,0.2274,0.5865,15.71,649,208,270,0.321,1.1893,N,216213.85,delivered
SHP_1104,2026-01-15 04:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,CMA CGM,371.13,382.08,10.95,0.2711,0.6324,24.07,622,194,362,0.4913,1.1786,N,244883.77,delivered
SHP_1105,2026-01-15 03:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,MSC,371.08,387.49,16.41,0.2361,0.1269,19.89,699,173,244,0.2985,1.1188,N,261508.22,delivered
SHP_1106,2026-01-16 06:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Hapag-Lloyd,322.04,340.87,18.83,0.7182,0.1581,19.16,610,177,223,0.233,1.2242,N,241076.98,delivered
SHP_1107,2026-01-16 11:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,336.27,346.71,10.44,0.1809,0.1874,14.61,647,200,353,0.4041,1.2076,N,185818.37,delivered
SHP_1108,2026-01-17 06:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,MSC,330.16,349.01,18.85,0.3374,0.5616,18.27,526,192,273,0.4798,1.2124,N,284004.97,in_transit
SHP_1109,2026-01-17 08:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,MSC,354.03,374.77,20.74,0.2575,0.234,19.95,498,201,283,0.4198,1.1761,N,227950.14,delivered
SHP_1110,2026-01-18 00:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,328.85,347.72,18.87,0.2141,0.2035,13.34,690,163,284,0.3715,1.2146,N,239220.51,delivered
SHP_1111,2026-01-18 13:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,CMA CGM,375.17,387.43,12.26,0.4831,0.3382,16.43,564,169,357,0.388,1.1866,N,270059.48,delivered
SHP_1112,2026-01-19 15:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Low,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Maersk,331.11,345.37,14.26,0.2957,0.7588,13.45,674,196,231,0.3122,1.1743,N,234171.85,delivered
SHP_1113,2026-01-19 20:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,337.01,357.21,20.2,0.2153,0.5123,21.61,504,209,355,0.3534,1.1619,N,244561.41,in_transit
SHP_1114,2026-01-20 07:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Critical,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,CMA CGM,372.17,391.61,19.44,0.2977,0.1761,15.35,550,220,335,0.1562,1.198,N,314801.7,delivered
SHP_1115,2026-01-21 13:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Evergreen,322.67,349.57,26.9,0.1908,0.4681,16.54,650,198,243,0.2388,1.0431,N,261589.88,delivered
SHP_1116,2026-01-21 16:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Critical,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,ONE,372.69,390.71,18.02,0.4652,0.1822,17.26,671,193,347,0.3413,1.1853,N,176713.41,delivered
SHP_1117,2026-01-22 16:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,MSC,355.95,366.4,10.45,0.1456,0.4171,12.98,569,181,204,0.3939,1.2995,N,165214.9,delivered
SHP_1118,2026-01-23 00:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Hapag-Lloyd,309.74,324.96,15.22,0.4996,0.21,21.5,732,178,398,0.2367,1.2056,N,276639.18,delivered
SHP_1119,2026-01-23 10:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Hapag-Lloyd,363.94,388.06,24.12,0.1621,0.0989,12.32,620,167,247,0.2127,1.1756,N,204417.23,delivered
SHP_1120,2026-01-23 23:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,ONE,368.51,384.0,15.49,0.5604,0.3812,14.12,647,185,259,0.293,1.2133,N,233244.85,delivered
SHP_1121,2026-01-24 09:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,Evergreen,360.4,364.78,4.38,0.2665,0.359,17.39,510,197,343,0.2348,1.1412,N,251667.05,delivered
SHP_1122,2026-01-25 11:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Critical,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,Maersk,368.4,393.13,24.73,0.2768,0.371,15.59,537,223,408,0.3961,1.1455,N,281370.87,in_transit
SHP_1123,2026-01-25 14:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,Hapag-Lloyd,368.22,386.15,17.93,0.4251,0.1724,11.4,570,200,363,0.396,1.2381,N,263378.75,delivered
SHP_1124,2026-01-26 02:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Critical,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Hapag-Lloyd,329.95,342.68,12.73,0.2775,0.0904,17.72,656,169,267,0.2884,1.2032,N,223716.56,delivered
SHP_1125,2026-01-26 17:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,ONE,369.01,378.3,9.29,0.2485,0.7151,13.97,571,199,288,0.3206,1.2162,N,232639.39,delivered
SHP_1126,2026-01-27 06:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,Hapag-Lloyd,371.33,380.17,8.84,0.4766,0.3545,13.2,606,163,292,0.2871,1.1965,N,246444.94,delivered
SHP_1127,2026-01-28 09:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,ONE,324.27,341.49,17.22,0.3638,0.6455,19.5,576,198,280,0.1714,1.2333,N,209447.8,delivered
SHP_1128,2026-01-28 10:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Critical,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,Hapag-Lloyd,392.75,406.91,14.16,0.5295,0.2398,12.93,700,187,267,0.2816,1.2318,N,200414.41,delivered
SHP_1129,2026-01-29 18:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,CMA CGM,387.87,403.45,15.58,0.1382,0.4018,12.84,679,190,325,0.2821,1.1478,N,238340.17,delivered
SHP_1130,2026-01-29 23:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Maersk,322.11,349.54,27.43,0.4866,0.5046,10.63,583,192,306,0.2245,1.2445,N,272916.79,delivered
SHP_1131,2026-01-30 10:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Low,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Evergreen,327.89,344.94,17.05,0.6451,0.3702,16.3,650,180,264,0.2208,1.1929,N,181487.27,delivered
SHP_1132,2026-01-31 07:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,ONE,359.75,370.16,10.41,0.1299,0.3072,8.69,645,203,261,0.3503,1.2267,N,311109.43,delivered
SHP_1133,2026-01-31 19:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,CMA CGM,326.6,349.33,22.73,0.5536,0.3625,22.54,607,178,286,0.2523,1.1364,N,277831.8,delivered
SHP_1134,2026-02-01 08:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Evergreen,333.58,353.05,19.47,0.2206,0.3095,13.87,605,166,268,0.2881,1.1439,N,266594.08,delivered
SHP_1135,2026-02-01 16:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Los Angeles Port,United States,33.7361,-118.2631,Busan Port|Los Angeles Port,11757,Ocean,ONE,384.67,395.44,10.77,0.3965,0.104,15.97,674,216,309,0.3158,1.1744,N,236534.89,delivered
SHP_1136,2026-02-02 05:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,Hapag-Lloyd,381.8,390.72,8.92,0.343,0.3588,11.69,727,188,287,0.1909,1.227,N,239036.02,delivered
SHP_1137,2026-02-03 03:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Low,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,CMA CGM,321.39,344.59,23.2,0.192,0.4176,21.54,742,178,213,0.1796,1.1384,N,159459.19,delivered
SHP_1138,2026-02-03 20:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,ONE,379.95,398.75,18.8,0.1654,0.3318,15.44,603,197,423,0.3545,1.2517,N,231011.89,delivered
SHP_1139,2026-02-04 09:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,MSC,344.05,363.71,19.66,0.5653,0.4333,13.84,472,194,235,0.2911,1.3382,N,304190.74,delivered
SHP_1140,2026-02-04 11:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,Evergreen,340.45,359.8,19.35,0.312,0.4549,12.5,538,209,310,0.4646,1.1164,N,260834.9,delivered
SHP_1141,2026-02-05 01:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Evergreen,331.04,338.34,7.3,0.1943,0.6199,20.1,649,220,184,0.3881,1.1542,N,323863.85,delivered
SHP_1142,2026-02-05 23:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,Maersk,389.53,401.31,11.78,0.3555,0.2981,13.57,527,197,247,0.1264,1.1014,N,288152.15,delivered
SHP_1143,2026-02-06 21:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Critical,Gwangyang Port,South Korea,34.9407,127.6959,Hamburg Port,Germany,53.5461,9.9661,Gwangyang Port|Hamburg Port,10373,Ocean,ONE,376.36,396.6,20.24,0.1668,0.3711,10.5,661,207,349,0.1765,1.229,N,191913.5,delivered
SHP_1144,2026-02-06 23:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,Evergreen,377.3,394.92,17.62,0.2609,0.1665,13.07,645,160,249,0.254,1.1413,N,263645.53,delivered
SHP_1145,2026-02-07 19:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Hamburg Port,Germany,53.5461,9.9661,Incheon Port|Hamburg Port,10028,Ocean,Hapag-Lloyd,368.25,392.13,23.88,0.4161,0.5404,16.8,560,204,291,0.3204,1.2933,N,255105.29,delivered
SHP_1146,2026-02-07 23:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Critical,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,Hapag-Lloyd,362.71,374.97,12.26,0.7037,0.0847,20.53,432,217,326,0.2743,1.3395,N,277528.91,delivered
SHP_1147,2026-02-08 20:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,ONE,363.27,389.27,26.0,0.3515,0.3505,10.07,642,203,272,0.1623,1.2424,N,343570.24,delivered
SHP_1148,2026-02-09 10:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Incheon Port,South Korea,37.4563,126.7052,Los Angeles Port,United States,33.7361,-118.2631,Incheon Port|Los Angeles Port,11755,Ocean,CMA CGM,372.12,380.76,8.64,0.2986,0.2515,14.33,631,158,137,0.1026,1.164,N,243799.07,delivered
SHP_1149,2026-02-10 03:00:00,1003,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,High,Gwangyang Port,South Korea,34.9407,127.6959,Los Angeles Port,United States,33.7361,-118.2631,Gwangyang Port|Los Angeles Port,11895,Ocean,MSC,370.97,387.57,16.6,0.5388,0.5739,9.83,671,163,301,0.3058,1.2155,N,169261.88,delivered
SHP_1150,2026-02-10 23:00:00,1008,MedTech,Critical Devices,SUP_019,HanRiver Robotics,South Korea,Asia,Logistics,Medium,Busan Port,South Korea,35.1796,129.0756,Hamburg Port,Germany,53.5461,9.9661,Busan Port|Hamburg Port,10428,Ocean,ONE,327.63,340.76,13.13,0.8247,0.2867,13.61,536,225,180,0.2225,1.276,N,320807.85,delivered
SHP_1151,2026-01-01 08:00:00,1010,Consumables,Bulk,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Medium,Singapore Port,Singapore,1.2644,103.8223,Los Angeles Port,United States,33.7361,-118.2631,Singapore Port|Los Angeles Port,17257,Ocean,Evergreen,531.49,542.5,11.01,0.1921,0.3051,12.08,721,217,396,0.2296,1.0918,N,96247.82,delivered
SHP_1152,2026-01-02 00:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Medium,Jurong Port,Singapore,1.3094,103.7047,Hamburg Port,Germany,53.5461,9.9661,Jurong Port|Hamburg Port,12367,Ocean,CMA CGM,391.74,418.2,26.46,0.5668,0.3027,9.42,632,233,173,0.2476,1.2261,N,126404.84,delivered
SHP_1153,2026-01-02 16:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Medium,Pasir Panjang Terminal,Singapore,1.2764,103.7672,Los Angeles Port,United States,33.7361,-118.2631,Pasir Panjang Terminal|Los Angeles Port,17261,Ocean,MSC,536.83,543.24,6.41,0.4516,0.2871,15.25,730,238,307,0.12,1.1294,N,105015.0,delivered
SHP_1154,2026-01-03 03:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Low,Singapore Port,Singapore,1.2644,103.8223,Los Angeles Port,United States,33.7361,-118.2631,Singapore Port|Los Angeles Port,17257,Ocean,MSC,561.06,584.54,23.48,0.2566,0.3235,5.24,636,237,194,0.2695,1.2158,N,119843.15,delivered
SHP_1155,2026-01-03 20:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Low,Jurong Port,Singapore,1.3094,103.7047,Hamburg Port,Germany,53.5461,9.9661,Jurong Port|Hamburg Port,12367,Ocean,CMA CGM,393.76,393.83,0.07,0.3524,0.2922,13.54,695,264,260,0.2919,1.3073,N,94843.11,delivered
SHP_1156,2026-01-04 02:00:00,1010,Consumables,Bulk,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Low,Pasir Panjang Terminal,Singapore,1.2764,103.7672,Los Angeles Port,United States,33.7361,-118.2631,Pasir Panjang Terminal|Los Angeles Port,17261,Ocean,CMA CGM,535.33,540.82,5.49,0.3011,0.4068,10.04,790,190,373,0.107,1.1183,N,105578.02,delivered
SHP_1157,2026-01-04 20:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,High,Singapore Port,Singapore,1.2644,103.8223,Los Angeles Port,United States,33.7361,-118.2631,Singapore Port|Los Angeles Port,17257,Ocean,Maersk,523.41,540.55,17.14,0.3502,0.3394,9.0,641,206,328,0.2503,1.1527,N,87862.87,delivered
SHP_1158,2026-01-05 11:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,High,Jurong Port,Singapore,1.3094,103.7047,Hamburg Port,Germany,53.5461,9.9661,Jurong Port|Hamburg Port,12367,Ocean,MSC,378.83,385.48,6.65,0.3225,0.1686,11.18,769,223,363,0.3732,1.1936,N,86618.34,delivered
SHP_1159,2026-01-06 06:00:00,1010,Consumables,Bulk,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,High,Pasir Panjang Terminal,Singapore,1.2764,103.7672,Hamburg Port,Germany,53.5461,9.9661,Pasir Panjang Terminal|Hamburg Port,12376,Ocean,MSC,397.64,414.76,17.12,0.2051,0.2244,12.14,779,248,301,0.3396,1.1782,N,79889.2,delivered
SHP_1160,2026-01-06 17:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Medium,Pasir Panjang Terminal,Singapore,1.2764,103.7672,Singapore Port,Singapore,1.2644,103.8223,Pasir Panjang Terminal|Singapore Port,800,Ocean,ONE,223.44,236.79,13.35,0.3835,0.4608,19.75,799,248,162,0.204,1.1496,N,92781.5,delivered
SHP_1161,2026-01-07 05:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Low,Jurong Port,Singapore,1.3094,103.7047,Singapore Port,Singapore,1.2644,103.8223,Jurong Port|Singapore Port,800,Ocean,Hapag-Lloyd,216.22,242.93,26.71,0.2208,0.263,12.59,619,247,328,0.4031,1.1565,N,113775.72,delivered
SHP_1162,2026-01-08 00:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,High,Pasir Panjang Terminal,Singapore,1.2764,103.7672,Hamburg Port,Germany,53.5461,9.9661,Pasir Panjang Terminal|Hamburg Port,12376,Ocean,ONE,385.01,399.61,14.6,0.5248,0.2571,19.27,693,232,347,0.3264,1.2591,N,94889.27,delivered
SHP_1163,2026-01-08 12:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,Low,Singapore Port,Singapore,1.2644,103.8223,Hamburg Port,Germany,53.5461,9.9661,Singapore Port|Hamburg Port,12382,Ocean,CMA CGM,400.02,401.73,1.71,0.3822,0.3308,12.54,697,233,332,0.2841,1.1433,N,115883.22,delivered
SHP_1164,2026-01-08 23:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,High,Jurong Port,Singapore,1.3094,103.7047,Los Angeles Port,United States,33.7361,-118.2631,Jurong Port|Los Angeles Port,17264,Ocean,ONE,569.16,573.07,3.91,0.4694,0.3393,9.52,794,203,357,0.4374,1.2088,N,103016.96,delivered
SHP_1165,2026-01-09 04:00:00,1005,Consumables,Temperature Sensitive,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,High,Pasir Panjang Terminal,Singapore,1.2764,103.7672,Los Angeles Port,United States,33.7361,-118.2631,Pasir Panjang Terminal|Los Angeles Port,17261,Ocean,ONE,524.0,535.49,11.49,0.194,0.6259,15.27,699,227,202,0.1585,1.2265,N,142063.16,delivered
SHP_1166,2026-01-10 09:00:00,1010,Consumables,Bulk,SUP_020,Pearl Sterile Packaging,Singapore,Asia,Operations,High,Singapore Port,Singapore,1.2644,103.8223,Hamburg Port,Germany,53.5461,9.9661,Singapore Port|Hamburg Port,12382,Ocean,ONE,401.09,415.1,14.01,0.195,0.3106,16.48,626,242,271,0.2143,1.2062,N,134385.65,delivered
